coded_to,user_common
QOS0878,SBN0866
BER0314,MBJ0312
EMW0772,FOB0756
HIW0536,BMC0547
YCE0983,HPM0986
AMH0794,SSH0799
SAA0999,KAC0124
TCD0009,KAC0124
JJB0127,KAC0124
HDD0789,THR0873
NSS0876,THR0873
ATE0869,THR0873
PEV0323,IMG0320
AKR0057,SRS0231
ONW0083,HPH0075
PRM0740,GMF0738
NHE0919,XWD0923
RNL0695,SAC0687
ILR0304,SAC0687
IUB0565,RRP0568
SVS0871,MAH0864
QPM0727,CQH0730
LDB0090,RMS0266
DVM0265,RMS0266
MAW0166,BDV0168
JMB0308,AMR0318
KCS0173,AMR0318
NMS0280,RHY0079
GKO0078,RHY0079
SOF0808,ACV0812
UJC0737,JOM0750
VIA0063,ATP0662
WDD0366,FBA0348
MLD0755,GZC0735
JTM0223,MPM0220
DGN0480,DDA0476
FGW0853,FQA0854
CAM0102,RSM0277
NAR0981,SER0165
DCC0160,SER0165
LCB0664,SER0165
RAS0432,SER0165
KVS0425,DPM0423
JFC0557,DOP0562
KKS0119,CKH0144
AHC0142,CKH0144
SPA0141,CKH0144
RHP0484,ECL0930
KBG0549,HIW0536
GZC0735,LCB0664
BRS0734,LCB0664
WDD0366,WPR0368
TSM0363,WPR0368
CSJ0340,HRB0351
SLB0049,KBC0054
CIG0052,KBC0054
SMY0792,SBQ0786
NAB0801,SBQ0786
NMS0280,OKC0107
CJV0286,OKC0107
NAF0326,JCR0172
IMG0320,JCR0172
CSP0197,HSB0196
XHG0902,ALB0892
ADC0391,SVL0940
KQS0415,SOG0411
KES0729,FBW0747
UJC0737,FBW0747
SBN0495,JXH0493
IMB0481,JXH0493
EMS0317,MCJ0324
HKI0171,MCJ0324
CKB0482,MMB0488
SBQ0786,AMH0794
CJF0802,AMH0794
LHB0606,AMH0794
KJP0371,JRS0362
OHC0973,CRD0624
JAJ0849,WKF0012
JLM0364,FBA0348
BBH0810,BJH0811
SBD0913,BJH0811
IWM0816,BJH0811
LFS0071,PGC0066
ABN0239,PGC0066
COM0321,JCR0172
CCM0467,LHL0309
CQH0701,ABH0663
SER0165,GQF0659
HKR0628,LLV0602
KRV0372,CKD0680
SIJ0661,KWC0004
NWK0215,KWC0004
MDM0625,JAD0609
EZH0736,HJB0742
DGN0480,OBH0499
DID0650,ZSB0649
KWC0004,PBP0002
JXH0493,HBB0056
KDS0349,HBB0056
TDJ0998,JKB0126
ANM0123,JKB0126
SNC0187,DOL0332
PNL0301,SCP0130
KPP0452,TBT0461
BEC0505,DDA0476
DBB0384,CAB0388
OLB0749,QRM0739
JBM0350,TVS0050
ATP0662,TVS0050
CMB0912,TVS0050
KES0729,HDL0748
OLB0749,HDL0748
SBN0866,CCM0855
OBH0499,RHP0484
WBC0315,LHL0309
VIA0063,BNG0237
CCL0068,BNG0237
MHG0733,HJB0742
RLG0856,RLB0719
JAD0609,LCD0622
LHB0606,LCD0622
WVB0539,SER0165
HCS0003,AMM0014
CCM0467,IKP0472
LTS0860,ATE0869
GCC0744,MLD0755
MKP0861,SBN0866
ESH0283,EMW0105
HGN0287,EMW0105
EHB0420,KVS0425
JZD0888,KVS0425
KJM0887,LJJ0905
JAD0609,RKD0604
CCH0182,RKD0604
KBL0260,DBG0261
SAC0687,ESR0693
RKD0604,FSC0601
FHO0630,FSC0601
WIQ0567,SBH0537
TVS0050,SBH0537
IRM0931,MKL0941
LBH0942,MKL0941
VCC0396,AIP0394
MKP0861,ZJE0857
JCW0858,ZJE0857
GZC0735,KES0729
RGH0728,MHG0733
SPA0141,AHC0142
CKH0144,AHC0142
LCB0664,PRM0740
BIH0745,PRM0740
GMF0738,PRM0740
BYP0070,RMW0542
IAR0694,OLW0689
LBH0942,MAS0025
NSC0597,HIW0536
SLB0049,HIW0536
HRW0550,HIW0536
BNG0237,TMA0069
CRO0027,OYM0026
AOS0987,OYM0026
PKB0281,OYM0026
RYB0718,SJO0209
LLV0602,BEH0615
JMB0308,MAW0166
CNE0352,MBG0438
EPW0434,MBG0438
CTW0500,MMB0488
GKO0078,ENL0100
KES0729,BRS0734
NAF0326,LOF0311
HDL0748,DSB0731
HJB0742,DSB0731
TVS0050,KWC0004
SLB0049,KWC0004
SBH0537,JFC0557
MAD0753,EZH0736
CSC0217,FAW0032
TAC0300,CLS0296
USH0199,CJK0200
ABC0174,IDO0176
AKW0167,JMB0308
OLB0749,HDD0789
CLF0852,HDD0789
SAP0867,HDD0789
HPH0075,DTT0076
DGW0752,QPM0727
KES0729,QPM0727
ZJS0269,ONL0276
GCC0744,PRM0740
WIQ0567,HAH0248
NHE0919,RAW0915
TSM0927,RAW0915
KAC0124,TDJ0998
RZC0746,RGH0728
JNJ0556,WLV0566
BER0314,WLV0566
PMJ0564,WLV0566
DAG0558,WLV0566
GAF0570,WLV0566
HDD0806,LCC0819
VFM0814,SOF0808
IWM0816,SOF0808
COM0321,PEV0323
MCF0327,IDO0176
CQH0730,QPM0727
XRS0633,DVW0103
RSM0277,DVW0103
JIM0095,DVW0103
AIB0948,AIM0627
CSB0080,HPH0075
BSH0445,HWW0436
SIJ0661,HTH0007
TVS0006,KWC0004
BTW0005,KWC0004
AIM0627,LHB0606
AMR0400,FSB0399
HTH0007,KBP0008
RJB0088,MIL0255
AMW0392,ROB0272
FDE0117,TDJ0998
TTD1000,TDJ0998
TJD0996,TDJ0998
SOB0360,KSP0357
JRS0362,KSP0357
DMM0623,CAA0612
NNA0610,CAA0612
NGF0157,SRH0155
EIM0156,SRH0155
LRR0148,SRH0155
EBC0390,DLF0377
DTP0379,DLF0377
DVW0103,CAM0102
KAT0489,LPC0492
MLD0755,QPM0727
AMD0077,DLM0051
ASG0048,DLM0051
SLB0049,DLM0051
BIH0745,EZH0736
PDW0259,LOM0086
OBH0499,LOM0086
RSM0277,NCE0097
MKS0204,NAR0981
TDS0984,NAR0981
ABH0663,SNS0129
AAW0353,SNS0129
SCP0130,SNS0129
DIW0118,SNS0129
WPE0538,SNS0129
GCR0554,PTH0552
DJB0159,SBK0161
WBC0315,JDB0169
CPG0322,JDB0169
EZH0736,MIC0726
HDL0748,MIC0726
HJB0742,MIC0726
AMH0794,MHA0798
IIW0249,KWE0082
BIS0247,KWE0082
MIC0726,QPM0727
RHO0732,QPM0727
PRM0740,QPM0727
KCF0045,UIR0043
WDD0366,JLM0364
BJH0354,JXH0493
HOB0994,HAV0121
SAT0194,YIC0195
COM0321,MCJ0324
MAW0166,MCJ0324
WBC0315,MCJ0324
PTH0552,KRM0541
TAP0551,KRM0541
JMH0543,KMW0545
QPM0727,BER0314
HVF0067,BNG0237
LFS0071,BNG0237
NCE0097,EHR0096
CIG0052,SLB0049
HGG0240,BYP0070
MAS0025,HPM0986
YCE0983,HPM0986
TDS0984,HPM0986
NAR0981,HPM0986
DIW0118,RDM0115
BTW0005,RDM0115
HPH0075,AMD0077
DVM0265,AMD0077
LDB0090,CFW0264
CKB0482,SBN0495
RCC0617,BAM0611
BJH0811,NKH0807
AQD0820,NKH0807
HKB0418,KJW0416
KCF0045,CSC0217
DLM0051,AJD0074
ILH0958,ELH0960
RDM0150,MAH0149
PID0426,DGF0443
RAH0440,DGF0443
PID0426,PPF0435
WBC0192,BWP0202
HPH0075,JCV0245
SGM0021,GQF0659
BRS0734,OLB0749
BBG0325,MAW0166
JDB0169,COM0321
PGO0433,RAS0432
VSS0154,IEB0153
KJA0152,IEB0153
GQP0743,MHG0733
EZH0736,MHG0733
CKB0482,CBG0490
BTN0061,DBS0235
VSA0230,DBS0235
BTL0226,DBS0235
GAF0060,DBS0235
RVC0232,DBS0235
LBC0356,AJF0370
JXH0493,MAD0496
GRC0145,LRR0148
TMA0069,NKP0236
MKL0941,AJR0932
IIA0092,AJR0932
HCM0267,LDB0090
IAT0263,LDB0090
AMD0077,LDB0090
SAA0999,JIG0128
PLH0862,KBS0874
MYD0978,HJA0018
NGC0058,AKR0057
KDS0349,RFP0380
MVH0373,RFP0380
DLS0383,RFP0380
VTT0385,RFP0380
AMV0036,FLM0213
CSP0197,YIC0195
SAT0194,YIC0195
HSB0196,YIC0195
MCF0327,TQS0212
JRG0207,TQS0212
QOS0878,MKP0861
CTR0341,PGH0184
VSS0154,VMJ0147
EGD0409,AHM0410
RHP0484,CTW0500
BJW0619,AJN0607
LHB0606,AJN0607
KBP0008,MSS0001
HCS0003,MSS0001
HTH0007,MSS0001
HRW0550,TAP0551
GCR0554,TAP0551
HTH0007,MSS0001
RUM0880,MSS0001
TVS0006,MSS0001
HCS0003,MSS0001
MHH0180,GNS0178
JFC0557,JNJ0556
HIW0536,CAA0612
AHG0634,CQW0652
LNR0656,TLH0648
HCL0651,TLH0648
WXH0872,MKP0861
SBN0866,MKP0861
CGA0629,FHO0630
DIB0081,SMW0084
CSB0080,SMW0084
HAH0248,SMW0084
KJS0618,JJH0613
SCF0608,JJH0613
KRM0541,JJH0613
RHP0484,SBN0495
BEC0505,SBN0495
BXJ0010,WKD0013
WGS0516,CNE0352
DGF0443,CNE0352
HRB0351,CNE0352
RHY0079,CNE0352
EGK0893,SED0886
SOF0808,NKH0807
CMB0912,ATP0662
SBH0537,ATP0662
WIF0691,CAM0681
SAC0687,CAM0681
AJH0175,IMG0320
BSS0369,DMG0358
WXH0872,IJW0851
MAH0864,ZDW0859
IJW0851,ZDW0859
SBQ0786,SIJ0661
SJC0333,SHR0334
AJH0175,EMS0317
PTH0552,DIB0285
WBC0192,EWH0191
AKW0167,JCR0172
IDO0176,JCR0172
HKI0171,JCR0172
BIS0247,HPH0075
FBW0747,RZC0746
ZKS0899,BBS0422
JJM0203,QNF0205
BWP0202,QNF0205
KVT0028,DLH0029
AMM0014,DLH0029
OJK0233,RVC0232
HRB0351,NDM0417
WKF0012,AMM0014
HCS0003,AMM0014
PEV0323,SDO0170
LRR0148,EIM0156
HCV0478,RHP0484
NAH0503,OBH0499
KRL0501,OBH0499
NMC0486,BEC0505
QJR0688,KKC0683
NGO0690,KKC0683
CCC0393,KKW0879
COM0321,JCR0172
ABC0253,RSC0089
MIL0255,RSC0089
DCC0160,KRG0158
GCL0016,TEM0977
CTA0020,TEM0977
SLB0049,HBB0056
BRB0355,HGG0240
SBH0537,IUB0565
KJP0371,WPR0368
WDD0366,WPR0368
IBB0359,WPR0368
XAA0104,MOH0273
HBB0056,CIG0052
AJH0175,AMR0318
QNF0205,BWP0202
ACC0042,JCC0225
KJW0416,NBC0412
JAD0609,SCF0608
GNZ0953,MAD0753
JPW0741,MAD0753
SAA0999,KAC0124
MPM0220,BAL0044
WTR0563,PMJ0564
KPR0497,IMB0481
RBB0485,IMB0481
CJC0494,IMB0481
KDS0349,KBC0054
FKK0055,KBC0054
CIG0052,KBC0054
LBF0214,CCW0031
KKC0683,CCH0685
MAH0864,KKW0879
DVW0103,CIM0271
ROB0272,JMK0099
BLS0678,SIJ0661
CKD0680,SIJ0661
BJM0111,SIJ0661
KNG0672,SIJ0661
SSG0250,IIW0249
MBJ0312,LOF0311
AJR0319,LOF0311
SDO0170,LOF0311
AKW0167,LOF0311
RRP0568,JNJ0556
WBC0192,RVF0201
BWP0202,RVF0201
JJM0203,RVF0201
ANP0555,ALD0544
POB0343,SBN0495
IRT0491,SBN0495
BEC0505,SBN0495
FUM0015,TCD0009
KNB0022,BTS0011
NDM0417,CCA0046
NGO0690,ASG0692
GCL0016,SDF0017
ASS0206,JRG0207
HBB0056,SIJ0661
HVF0067,NKP0236
DGW0752,NKP0236
HRL0540,HTF0641
DSB0731,GMF0738
GZC0735,GMF0738
FDE0117,JKB0126
VIA0063,BYP0070
TMA0069,BYP0070
NKP0236,BYP0070
KDT0346,AGB0186
SHR0334,AGB0186
MHH0180,AGB0186
MAE0331,AGB0186
GQF0659,BAM0636
OSH0655,HRL0540
FSC0601,HRL0540
ETR0177,HRL0540
CQW0652,HRL0540
PGO0433,RAS0432
IWM0816,SOF0808
YDN0198,CJK0200
CHG0146,GRC0145
KWC0004,HTH0007
EIP0997,TTD1000
LJT0817,PRM0740
DMG0358,HDS0367
ZJE0857,FGW0853
KKW0879,FGW0853
ZKS0899,FGW0853
WPE0538,ZCF0590
NWT0098,KAT0270
ATF0274,KAT0270
ONL0276,RAG0275
EGK0893,KJG0910
LJJ0905,KJG0910
TSR0676,BLS0678
WBC0192,MKS0204
VLB0647,KMS0657
KKW0879,MAH0864
XLB0710,PDH0716
GBM0603,CSH0626
MCF0600,SIJ0661
GKO0078,AJD0074
LAM0911,SLB0049
OCS0865,BAH0875
DDA0476,SES0477
VTT0385,ASL0378
GMF0738,RZC0746
KNG0672,AIH0675
NCO0666,AIH0675
FBA0348,DMG0358
ESA0642,YWW0660
AIS0405,ADC0391
IAT0263,DVM0265
YCE0983,MAS0025
HCM0267,SJF0094
IAT0263,SJF0094
VFM0814,NKH0807
LFS0071,TMA0069
BYP0070,TMA0069
HIA0414,NCK0421
KJA0152,IEB0153
VCY0751,MAD0753
EIM0156,NGF0157
KLM0639,HWH0646
SBH0537,TVS0050
ONL0276,ENL0100
ATF0274,ENL0100
SGS0268,ENL0100
MSH0040,UIR0043
DDA0476,HCV0478
SES0477,HCV0478
MAH0864,MKP0861
RZC0746,PRM0740
FBW0747,PRM0740
HGN0287,ZMC0284
RHY0079,DIB0285
AJD0074,RHY0079
DIW0118,SNS0129
SCP0130,SNS0129
SVS0871,WDO0870
ZJE0857,WDO0870
ATE0869,WDO0870
CMM0487,UIR0043
JCC0225,UIR0043
MPM0220,UIR0043
KCF0045,UIR0043
SAA0999,JIG0128
LHL0309,COM0321
AKW0167,COM0321
ABC0174,LHL0309
RTO0313,LHL0309
JLM0364,JAV0361
FBA0348,JAV0361
MAW0166,DCC0160
TDJ0998,EIP0997
NDM0417,BBS0422
NCK0421,BBS0422
FTM0406,BBS0422
AHM0410,BBS0422
SVL0940,LBH0942
MHG0733,GZC0735
LCB0664,GZC0735
RDT0424,BBS0422
JCW0858,KKW0879
NMC0486,MMB0488
MAW0166,AMR0318
TEM0093,IIA0092
DTP0379,WTF0387
DGW0752,QPM0727
AIM0627,AJN0607
RHP0484,DBW0483
DGN0480,DBW0483
CBG0490,DBW0483
HTH0007,KBP0008
MSS0001,KBP0008
HWH0646,TUC0632
ZSB0649,TUC0632
OSH0655,TUC0632
VLB0647,TUC0632
IIA0092,LDB0090
BRB0355,IMP0530
LAM0911,SLB0049
KMB0922,CRK0916
MCS0035,FLM0213
JCC0225,MSO0222
MMB0488,DDA0476
LTS0860,ZDW0859
IJW0851,ZDW0859
MAH0864,ZDW0859
DJS0682,QJR0688
FMG0527,CCW0524
JAM0382,VTT0385
CQH0701,VTT0385
SGM0021,BTS0011
FUM0015,BTS0011
AMM0014,BTS0011
KBS0874,KKW0879
KPR0497,SBN0495
JRG0207,RNP0211
JNJ0556,RRP0568
PBP0002,MSS0001
KKW0879,HDD0789
WVB0539,SCF0608
MTB0620,SCF0608
RSM0277,CAM0102
RLG0856,LTS0860
AJN0607,CAB0614
SCP0130,CCM0136
KKW0879,ZJE0857
NSS0876,KBS0874
SBN0866,KBS0874
BAH0875,KBS0874
CBB0365,WDD0366
CTW0500,BJH0354
FGW0853,LTS0860
QOS0878,NSS0876
CRK0916,CIM0926
FIR0920,CIM0926
FKB0163,DJB0159
SAC0592,FRB0023
SBQ0786,OCB0805
JIG0128,JKB0126
TTD1000,JKB0126
SAA0999,JKB0126
BER0314,MAW0166
MAD0496,DDA0476
NMC0486,DDA0476
EMW0772,HAH0760
JSA0775,HAH0760
BHC0665,HAH0760
IAR0694,WIF0691
AIP0982,HAM0985
TDS0984,HAM0985
GCC0744,BIH0745
AOS0987,WKD0013
TSB0437,PID0426
PRM0740,HDL0748
DJB0159,SBK0161
MSS0001,TVS0006
SBQ0786,HBB0056
GTD0116,KKS0119
SLB0049,LAM0911
MVB0515,LAM0911
SBQ0786,LAM0911
DPM0423,HBO0413
FTM0406,HBO0413
RGN0408,HBO0413
WNB0908,BVC0790
NCK0421,KVS0425
WDO0870,ATE0869
RUM0880,BMS0877
OCS0865,BMS0877
RVC0232,BTL0226
CQW0652,GQF0659
CSJ0340,DOL0332
QNP0216,UIR0043
ACV0812,SOF0808
AQD0820,SOF0808
DID0650,TUC0632
XRS0633,TUC0632
DKB0631,TUC0632
DBS0235,RRP0568
RCC0617,LLV0602
JCR0172,MCJ0324
OMS0101,GKO0078
CMS0454,THD0448
LQC0479,DBW0483
MHG0733,MAD0753
DGW0752,MAD0753
ESR0693,SES0477
MHG0733,GCC0744
FKB0163,RKF0164
JIG0128,JJB0127
TDJ0998,JJB0127
SSH0799,JJB0127
SDO0170,JJB0127
PID0426,BSA0431
ARA0252,HAD0246
TTD1000,MCD0125
EIP0997,MCD0125
FRL0511,BRB0355
MSD0939,BLL0929
VCY0751,QRM0739
DMG0358,BKW0374
KPP0452,AMD0077
ESJ0670,SIJ0661
GCR0554,CBB0365
BXJ0010,GCL0016
NAB0801,AMH0794
HJB0742,CQH0730
GCC0744,CQH0730
QPM0727,CQH0730
DTP0379,RJM0381
UIR0043,MSH0040
CCA0046,MSH0040
DRR0242,CCL0068
AJD0074,BEH0615
WIQ0567,CEL0561
COF0120,HAV0121
DLH0029,HLM0933
RGG0064,KRL0062
SBH0537,KRL0062
TET0621,MDM0625
KDS0349,MPT0376
RKD0604,JJH0613
GZC0735,HJB0742
MOP0763,FOB0756
IMB0481,BJH0354
CTW0500,BJH0354
CJC0494,CTW0500
ENL0100,NCE0097
NCK0421,HRB0351
HCL0113,BLB0114
CNB0900,TEM0093
HOB0994,BRM0995
CBB0365,DMG0358
IBB0359,DMG0358
AJF0370,DMG0358
JRS0362,DMG0358
CWB0065,AMR0318
TQS0212,ASS0206
JNJ0556,ASS0206
KLM0639,BCM0653
SAB0781,JFC0757
CMW0783,JFC0757
ADF0397,AIP0394
JCW0858,LTS0860
BMS0877,LTS0860
ABN0239,GOK0238
HVF0067,GOK0238
HMW0713,MSZ0310
LHL0309,JDB0169
DSB0731,PRM0740
QPM0727,PRM0740
DFR0218,CCA0046
HCV0478,DGN0480
CGA0629,CAB0614
PID0426,CNE0352
TEM0977,GLR0975
HCL0113,RHY0079
BBH0810,HSG0818
IMB0481,CMM0487
TEM0093,AMD0077
BAL0044,MSO0222
ESR0693,ATP0662
OLF0504,NMC0486
SRH0155,EIM0156
AMR0400,ADC0391
RMW0542,KBG0549
JMH0543,KBG0549
KWC0004,PBP0002
BTW0005,PBP0002
KBP0008,PBP0002
JMH0543,KMW0545
KRM0541,KMW0545
JAD0609,KJS0618
CCM0136,TIW0299
HSP0290,TIW0299
TRK0914,FIR0920
SBQ0786,HBB0056
BDV0168,MSZ0310
WKF0012,AIP0982
MAS0025,AIP0982
ABC0253,KSP0357
CSH0626,DMM0623
HKB0418,KJW0416
KNW0644,RHO0732
ENL0100,CAM0102
CAA0612,RCC0617
WVB0539,RCC0617
KQS0415,BBS0422
AGB0643,HCL0651
AOB0019,MYD0978
GRM0868,ZJE0857
WXH0872,ZJE0857
EJW0884,LJJ0905
IKP0472,IRT0491
KPR0497,IRT0491
NMG0766,DEB0782
NCO0666,ESJ0670
IIL0513,KVS0425
DPM0423,KVS0425
JMC0925,CRK0916
JPW0741,CQH0730
JOM0750,CQH0730
JJM0203,RVF0201
LBH0942,MKL0941
DBW0483,NMC0486
BTW0005,HTH0007
YJF0532,JMD0520
MDH0686,NGO0690
CAM0681,NGO0690
WBC0192,BWP0202
LAM0911,BMG0917
CRK0916,BMG0917
JCR0921,BMG0917
RSC0089,MIL0255
BKW0374,WDD0366
DMG0358,JAV0361
DTT0076,ABC0253
RSC0089,ABC0253
HOB0994,TLK0993
NJB0243,HAH0248
DPM0423,SOG0411
KQS0415,SOG0411
DLH0029,KVT0028
MMB0488,CKB0482
CQH0730,RHO0732
JCW0858,SVS0871
DCC0160,HDD0789
SBN0866,HDD0789
KVT0028,DLH0029
AMM0014,DLH0029
MIL0255,RSC0089
FLM0213,ASS0206
NAR0981,HPM0986
HAM0985,HPM0986
DLF0377,KDS0349
WTF0387,KDS0349
DTP0379,KDS0349
PMJ0564,IUB0565
LFS0071,DRR0242
HIW0536,KDS0349
JCG0316,COM0321
HKR0628,LLV0602
JJH0613,LLV0602
RMS0266,SJF0094
IYB0918,XWD0923
TVS0006,LRR0148
FAW0032,JCC0225
WBC0192,RVF0201
EIP0997,TDJ0998
ZDW0859,JCW0858
CCR0863,JCW0858
DDA0476,DBW0483
SHW0578,DAL0673
ABC0174,WBC0315
AMR0318,HKI0171
JCR0172,HKI0171
RSC0089,ZSK0258
RJB0088,ZSK0258
GQF0659,UBF0645
RDM0150,MAH0149
CHG0146,MAH0149
GOK0238,PGC0066
HIW0536,KRM0541
KMW0545,KRM0541
ARL0034,UFK0208
KRL0062,ATP0662
ESJ0670,AIH0675
LHN0151,HAM0985
BAH0875,ZDW0859
BMM0112,ZMC0284
IAR0694,RNL0695
SAC0687,RNL0695
LCD0622,MDM0625
AJN0607,MDM0625
BEH0615,MDM0625
JOM0750,JPW0741
GQP0743,JPW0741
FAW0032,DFR0218
PLH0862,LTS0860
KKS0119,GTD0116
IBP0883,LUR0896
LPC0492,CJC0494
JXH0493,CJC0494
NAH0503,CJC0494
CSP0197,SAT0194
BIS0247,HAD0246
KAT0270,MOH0273
KDS0349,SIJ0661
KAC0124,TDJ0998
RHY0079,CNE0352
NKP0236,DRR0242
JAV0361,FBA0348
EBC0390,JTS0389
KDS0349,JTS0389
OKB0439,PID0426
CJF0802,CUD0795
CLF0852,HDD0789
AES0827,IBS0836
JOL0024,IBS0836
DMG0358,WPR0368
KDS0349,GJT0386
RDT0424,HRB0351
KQS0415,HRB0351
ATP0662,SBH0537
PDW0259,DTT0076
MIL0255,DTT0076
ABC0253,DTT0076
EZH0736,PRM0740
RDT0424,HKB0418
ZSK0258,DMK0257
IBP0883,JZD0888
BVC0790,JZD0888
JMK0099,ROB0272
ABN0239,HVF0067
CCL0068,HVF0067
COF0120,BRM0995
TLK0993,BRM0995
HOB0994,BRM0995
MKL0941,CMB0912
KAT0489,BJH0354
CBB0365,WDD0366
CCC0393,KAL0395
NAR0981,JOL0024
ASL0378,EBC0390
SGM0021,AHM0410
JMD0520,ASS0517
GCR0554,VMJ0546
NMS0280,ESH0283
MAD0753,MHG0733
DGW0752,MAD0753
UJC0737,MAD0753
NKH0807,HSG0818
CCH0685,SAC0687
XHG0902,JZD0888
JXH0493,LPC0492
NAH0503,LPC0492
PEV0323,LEM0605
DMM0623,LEM0605
BTS0011,AMM0014
LBF0214,NAF0033
WVB0539,HKR0628
JAJ0849,ALC0788
BMG0917,NHE0919
PKB0281,OKC0107
RAS0432,IJM0444
NSS0876,JCW0858
CRK0916,LAM0911
YDN0198,USH0199
KTG0091,DVM0265
KJJ0293,LRR0148
GZC0735,MHG0733
JPA0667,TSR0676
HOB0994,COF0120
CKB0427,DGF0443
JNJ0556,JFC0557
QCH0110,VMJ0147
LRR0148,VMJ0147
IEB0153,VMJ0147
EZH0736,VCY0751
NMC0486,DDA0476
NAH0503,DDA0476
BSH0445,PID0426
GQP0743,QPM0727
CIM0926,AKC0924
KCO0122,GTD0116
RDM0115,GTD0116
COF0120,GTD0116
LAF0991,GTD0116
ABC0174,NAF0326
VEB0935,MSD0939
LBH0942,MSD0939
MMG0943,MSD0939
GCL0016,SDF0017
MGS0974,SDF0017
DSB0731,MAD0753
MLD0755,MAD0753
ATP0662,ABC0174
OLF0504,NMC0486
AOS0987,CRO0027
AAE0190,WBC0192
GAF0570,KSH0569
PLH0862,LTS0860
SBN0866,LTS0860
RLG0856,LTS0860
ATE0869,LTS0860
AIP0394,IKR0401
JMK0099,LJT0817
SHW0578,KLH0596
AIM0627,NNA0610
NSS0876,RLG0856
WDD0366,BJW0619
SGS0268,NWT0098
KCS0173,AMR0318
KRL0501,CJC0494
CWR0502,CJC0494
BTN0061,AKR0057
NNS0059,GAF0060
VFM0814,HSG0818
IWM0816,HSG0818
MPT0376,CAB0388
NLO0131,LLV0602
MIC0726,LCB0664
MMB0488,DDA0476
OCS0865,ZDW0859
KPP0452,IKP0472
IIA0092,LDB0090
BCB0679,LAM0911
KKW0879,NSS0876
MHG0244,ARA0252
HRW0550,KRL0062
WLV0566,DOP0562
SBK0161,HTH0007
PGC0066,VIA0063
GJT0386,DBB0384
HWY0038,MSO0222
KKS0119,GTD0116
BRM0995,GTD0116
RHY0079,EMW0105
DIB0285,EMW0105
HAM0985,HPM0986
AIP0982,HPM0986
ALD0544,RRC0553
VMJ0546,RRC0553
JMH0543,RRC0553
BWH0813,NKH0807
LHL0309,BBG0325
IIA0092,LDB0090
MSG0839,RGH0728
KPR0497,BJH0354
SES0477,BJH0354
MAH0149,BJH0354
DVW0103,ANP0555
EMW0105,HVF0067
XBN0229,BTL0226
DOP0562,KSH0569
SGG0787,KRL0062
SVL0940,VEB0935
AJH0175,AJR0319
AJH0175,JCR0172
BIH0745,QPM0727
SAT0194,YIC0195
EGD0409,IBP0883
EHB0420,HRB0351
DAL0673,IBM0671
BIS0247,CSB0080
HPH0075,CSB0080
KPR0497,NMC0486
RBB0485,NMC0486
OBH0499,NMC0486
MHG0244,HAH0248
HKR0628,SCF0608
SIJ0661,SEJ0677
VTT0385,RJM0381
LFS0071,VIA0063
WSR0241,VIA0063
SBH0537,VIA0063
TTD1000,JIG0128
TDJ0998,JIG0128
SBQ0786,KBC0054
SLB0049,KBC0054
ICH0294,KBC0054
GTD0219,JCC0225
DLM0051,SLB0049
GAF0060,XBN0229
RVC0232,XBN0229
JPW0741,UJC0737
KES0729,JPW0741
WVB0539,KJS0618
OLW0689,WIF0691
ASG0692,WIF0691
AKR0057,DZC0228
OJK0233,DZC0228
NAR0981,JOL0024
PEV0323,MCJ0324
ANT0430,RAS0432
PPF0435,RAS0432
CWR0502,RBB0485
CTW0500,RBB0485
CMM0487,RBB0485
JCW0858,ZDW0859
CBG0490,JIM0095
MAH0864,SBN0866
IWM0816,MBW0809
BNG0237,HJS0072
CEL0561,LDD0560
PMJ0564,LDD0560
WXH0872,FQA0854
CCM0855,FQA0854
ATE0869,FQA0854
RUM0880,FQA0854
OBH0499,NMC0486
BEC0505,IMB0481
BKW0374,MVH0373
ESJ0670,SIJ0661
WBC0315,CPG0322
CAB0614,JAD0609
NAF0326,WBC0315
KCS0173,ABC0174
AJH0175,ABC0174
AJR0319,ABC0174
MVH0373,JRS0362
SAK0375,JRS0362
BRB0355,ETR0177
BJH0811,BBH0810
KCB0815,BBH0810
DFR0218,QNP0216
FAW0032,QNP0216
CCA0046,QNP0216
AJN0607,KJS0618
CAB0614,AIM0627
EIM0156,AIM0627
BEH0615,AIM0627
LHB0606,AIM0627
RCC0617,AIM0627
CHG0146,LHN0151
NSS0876,ATE0869
HIW0536,VMJ0546
DLF0377,ASL0378
NCK0421,SOG0411
LQC0479,CMM0487
WBC0192,BWP0202
LQC0479,JXH0493
BTW0005,HTH0007
SBK0161,HTH0007
TVS0006,HTH0007
EBC0390,KDS0349
ONW0083,WIF0691
RKD0604,JAD0609
LBF0214,SJO0209
JTS0389,DLS0383
BJP0134,JJH0292
LCB0664,FBW0747
DPM0423,BJW0619
SJF0094,TEM0093
IAT0263,TEM0093
RMS0266,TEM0093
NWK0215,LBF0214
OCS0865,PLH0862
GBM0603,CRD0624
JBM0350,CCC0393
TJB0302,SCP0130
HSB0196,CSP0197
NGF0157,LRR0148
MSD0939,MKL0941
SBN0866,SNS0129
ALC0788,SNS0129
WVB0539,MDM0625
RJM0381,DLF0377
MMG0943,MKL0941
FHO0630,NNA0610
MIC0726,GCC0744
JMD0520,HLH0512
KRL0501,CTW0500
MLD0755,MAD0753
NWK0215,LBF0214
LPC0492,NMC0486
MSS0001,KWC0004
NJC0705,PDH0716
AJP0723,PDH0716
GDF0704,PDH0716
